applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,total_monthly_debt,DTI,approved,approved_amount,interest_rate
A00126,179391,6860.911539434868,811.8778705043117,42053.46027625645,46,MB,Unemployed,544,823,31630.692396068778,0.936531163342389,6,5,Late 30-60,888.6938744104664,7749.605413845335,0.6027867098438402,0,25000.0,6.75
A00127,36564,9487.90497691918,6271.383940611175,9311.58055854705,34,BC,Full-time,552,614,58831.55678113506,0.1656257422436529,8,1,Late >60,292.32060777675315,9780.225584695934,3.3014680017894142,0,2513.775,11.75
A00128,45204,2680.4718737863777,3363.6871188370974,35170.545274854754,95,BC,Full-time,28,627,94431.44557209667,0.9441325417222752,20,5,Late <30,2674.6740217947695,5355.145895581147,1.7016889444722032,0,6215.55,9.75
A00129,63065,8114.659391516818,6720.843906060631,11999.544560403689,87,BC,Full-time,184,477,58943.249954450184,0.8239773501183365,0,2,Late 30-60,1457.0370871449186,9571.696478661735,1.8897993147654983,0,3468.5750000000003,11.75
A00130,46646,553.5981693840952,321.1975606781448,4354.205301876094,48,BC,Unemployed,223,760,52386.74423357271,0.08192538971663499,8,7,Late 30-60,128.75413311963374,682.3523025037289,0.20914422541525834,0,4354.205301876094,5.75
A00131,27633,5381.2101003981315,1333.9923517748941,24593.19024892032,83,MB,Part-time,356,893,72021.79493710212,0.4451351989429355,9,9,Late >60,961.7830805266278,6342.993180924759,3.074927320982464,0,3454.125,8.75
A00132,62092,705.5006370989458,6863.722327726434,9295.024303366683,87,QC,Part-time,491,555,94950.7199080441,0.07339965813511562,20,9,On Time,209.08051142800662,914.5811485269525,0.23064456824607735,1,9295.024303366683,8.75
A00133,35275,9340.329911306393,2123.706553024978,36742.755428000935,32,ON,Unemployed,597,804,23924.595936325284,0.32978656461181133,17,10,Late <30,236.7003091069925,9577.030220413386,3.632934219675151,0,8818.75,6.75
A00134,76030,7663.512805573902,8575.876757624015,12640.726325790758,93,QC,Part-time,577,813,32271.643638135298,0.3515030782399867,0,5,Late <30,340.30746236005325,8003.820267933956,1.3231159370313317,0,12640.726325790758,6.75
A00135,37887,6579.4991120459235,585.9088771013543,17781.15525555561,52,MB,Part-time,113,758,30620.344803540833,0.5996333303275736,12,7,Late >60,550.829379909774,7130.328491955697,2.427353915471491,0,4735.875,8.75
A00136,130231,8238.963816246644,2154.819827855746,28804.523311959172,74,AB,Unemployed,377,619,26826.63858393325,0.9758955678431125,13,6,Late <30,785.3999308256847,9024.363747072328,0.9111654932940177,0,10000.0,9.75
A00137,40557,6475.197955701631,9985.602484850686,14963.445601288267,47,ON,Part-time,284,655,44168.486451871664,0.16976344010755906,6,5,Late 30-60,224.94582613241545,6700.143781834046,2.1152591611428937,0,5069.625,9.75
A00138,51075,9689.443971742912,4330.761025867926,19521.41769428812,100,ON,Unemployed,96,735,38344.722649624804,0.3291509647488121,7,8,Late <30,378.63607359448895,10068.080045337401,2.5030772572489974,0,12768.75,7.75
A00139,90116,7139.579478647715,7029.656635446435,40965.466780978946,97,AB,Full-time,123,732,63895.301296746824,0.5871024942145305,0,10,Late >60,1125.3927227972695,8264.972201444985,1.264228710312178,0,8250.0,9.75
A00140,32424,9246.586095822468,1826.6304885701368,9781.28262849026,43,BC,Part-time,155,654,46183.153738056266,0.17142085531959717,1,8,On Time,237.50267145402168,9484.08876727649,3.6186259238087337,0,4053.0,9.75
A00141,67226,5171.318920106381,6098.687349855377,5027.877884614751,84,MB,Unemployed,109,726,52416.6289166301,0.7107096622587191,10,9,Late >60,1117.5901390223637,6288.909059128744,1.1495097841312325,0,5027.877884614751,9.75
A00142,115343,1170.6441298186264,7261.060683694185,17089.531471517945,58,AB,Part-time,52,643,95349.17523998501,0.4036597158863706,0,9,Late <30,1154.6586296211633,2325.30275943979,0.29525731464435584,1,10000.0,8.75
A00143,26859,5281.777214230171,3144.766358665105,21794.46158368003,33,QC,Part-time,173,668,32452.4513015525,0.9495722956353171,11,3,Late >60,924.4784604422563,6206.255674672428,3.0649344452955787,0,3357.375,9.75
A00144,65802,1268.728280630933,8288.971119758779,27590.304824691815,50,QC,Full-time,587,659,51076.58614358417,0.6298709452157262,7,7,Late >60,965.1497277795547,2233.878008410488,0.5583271912375749,0,4523.887500000001,11.75
A00145,68325,5924.934791764051,6034.175784722833,19248.761112575346,38,AB,Unemployed,313,789,40566.54724150254,0.363080711210095,2,2,Late <30,441.8679247134798,6366.80271647753,1.2196295147933771,0,17081.25,6.75
A00146,88699,4824.93060527663,3891.230096150302,39705.67331091745,71,MB,Full-time,389,537,63933.278588620175,0.7194731210687536,9,10,On Time,1379.9482645893802,6204.87886986601,1.000604164988584,0,11000.0,9.75
A00147,32325,6225.753978327817,5576.423933431585,2926.65489575519,96,ON,Part-time,44,744,78906.89812373155,0.8387545779899512,14,4,Late 30-60,1985.5056610879958,8211.259639415814,3.080857275652332,0,2926.65489575519,7.75
A00148,31004,100.46981054831593,5767.608474359243,22156.60937172934,85,ON,Part-time,116,715,85359.02987342919,0.8004797640295018,11,2,Late >60,2049.8452827260935,2150.3150932744093,1.089542010486243,0,3875.5,9.75
A00149,77891,1948.404916553641,1655.3529269386602,19730.539818163827,67,BC,Part-time,121,453,61223.73556138925,0.2627643941286838,1,9,On Time,482.62253343249597,2431.027449986137,0.46571906554509024,0,3894.55,11.75
A00150,69605,4913.304319121309,4027.3236986696616,32731.346049536092,85,MB,Unemployed,481,767,88393.3273221554,0.41698335214885907,4,3,On Time,1105.7563780315106,6019.06069715282,1.206982442980631,0,17401.25,6.75
A00151,68005,9505.03561589135,3434.305880194931,48347.5363429724,95,QC,Full-time,169,779,82806.0406301854,0.45217766103050494,8,4,Late >60,1123.2912531406257,10628.326869031975,2.1313879201801895,0,9350.6875,8.75
A00152,71347,3836.090403551584,4009.0272257912607,26008.394924814245,100,QC,Unemployed,399,639,32560.32491469908,0.3883833921723755,17,7,Late <30,379.3766832181662,4215.4670867697505,0.8402403354614789,0,8918.375,9.75
A00153,42705,4243.720260536346,7611.105884852579,49356.9655001443,19,BC,Part-time,499,728,39634.30072159962,0.3108635828558175,5,9,Late <30,369.62582178904114,4613.346082325387,1.7124144846729095,0,10676.25,7.75
A00154,67388,7146.9608900662215,4825.3840746667265,15810.220350746677,57,QC,Full-time,73,706,73737.64226667368,0.7527477992813477,10,7,Late >60,1665.175438213017,8812.136328279239,1.6536670514872036,0,8250.0,9.75
A00155,69469,6037.92757286118,9403.161532392643,2512.53849458059,79,BC,Part-time,148,903,97983.52157924864,0.012224243431511073,13,2,Late <30,35.933232601843606,6073.860805463024,1.0622125483828082,0,2512.53849458059,6.75
A00156,41978,2989.261500983332,2936.764133584362,9117.495206344225,73,BC,Full-time,536,730,50090.37604800001,0.29354422885877085,0,7,Late <30,441.11222430768026,3430.3737252910123,1.0588113530367351,0,9117.495206344225,7.75
A00157,152510,4108.1639556742775,4157.03578284929,20361.1193539538,87,AB,Unemployed,60,690,38384.62725157925,0.14161725697290362,3,9,On Time,163.07776863888054,4271.241724313158,0.38413811329867725,1,15000.0,7.75
A00158,76040,2176.9979885723246,7869.5681047904145,16500.36155023906,20,ON,Unemployed,53,789,89530.35474364631,0.12876931589994722,6,3,Late 30-60,345.8628759785679,2522.8608645508925,0.47625539890448143,1,16500.36155023906,6.75
A00159,33072,9660.214591302085,5460.245933207502,5755.652418185506,35,MB,Unemployed,222,840,35968.95676343061,0.2769586668974786,8,10,Late 30-60,298.85742944678367,9959.072020748868,3.6762487638949324,0,5755.652418185506,6.75
A00160,83314,1306.3438155735973,5470.281464244477,22200.345276845124,47,MB,Unemployed,472,887,75792.66192398893,0.7621530911150485,16,1,Late <30,1732.96834707618,3039.3121626497773,0.5336902591576634,0,20828.5,6.75
A00161,36855,3718.3678456641946,533.4016300518351,17567.672811318575,22,ON,Unemployed,315,620,22739.925628469166,0.9694218690784336,16,2,Late <30,661.3374361636546,4379.705281827849,1.597634665418773,0,4606.875,9.75
A00162,88933,258.3897222001119,3985.9966271845583,7008.341802414484,91,MB,Full-time,169,722,21518.441207832293,0.5146184665410988,10,7,Late >60,332.21361650188334,590.6033387019952,0.10806160945085802,0,7008.341802414484,8.75
A00163,107087,2217.794919335464,2707.3373242173247,15509.739399983537,82,QC,Full-time,31,617,56125.33711553318,0.33897181757691786,11,4,Late <30,570.7472260250859,2788.5421453605495,0.36461953298085364,1,11000.0,9.75
A00164,39805,7804.711383801549,9993.351228311154,44435.366712414136,61,QC,Part-time,52,912,72523.21020399226,0.8291704663110869,14,1,Late >60,1804.023120696637,9608.734504498187,3.2986194214407063,0,4975.625,8.75
A00165,97128,2011.7523228887947,3083.5507063231025,15800.394408977669,94,MB,Full-time,138,684,31394.756316701474,0.06710342526824942,1,6,Late 30-60,63.20087052938035,2074.953193418175,0.3149203145153824,1,15800.394408977669,7.75
A00166,73753,800.6340252896559,8844.965347938634,35983.81573886053,30,AB,Part-time,373,775,81110.59624012304,0.09316794187902822,7,4,On Time,226.7072194881932,1027.3412447778492,0.34279647747649566,1,25000.0,6.75
A00167,90502,4744.531798445233,6762.337350404775,30990.306903230026,68,MB,Unemployed,46,663,30298.91859295772,0.3453663147492667,19,5,Late >60,313.9267756601353,5058.458574105369,0.7939936506864737,0,7500.0,9.75
A00168,154894,99.69234734518496,3409.1640919209044,21931.876958010216,86,BC,Full-time,89,729,62696.624629733975,0.448408499471351,1,1,On Time,843.4109811641267,943.1033285093117,0.12403783004503349,1,16500.0,6.75
A00169,53072,847.6615442633317,5435.343783741237,12712.25620337979,79,BC,Full-time,35,499,44663.93538216644,0.7978378692813741,5,10,Late 30-60,1069.0373711708594,1916.6989154341911,0.5196110796357215,0,2918.9600000000005,11.75
A00170,41160,8076.258695629751,8405.358799491938,19081.720267951325,91,ON,Unemployed,224,784,80180.26214265643,0.9252639393357897,0,6,On Time,2225.637156212717,10301.895851842468,3.1703636909274078,0,10290.0,6.75
A00171,38458,7714.733448596064,8833.682980309119,30013.253460081098,69,QC,Unemployed,553,810,84329.34028511072,0.5312765349917838,17,0,Late 30-60,1344.0659911445002,9058.799439740564,3.107555372679701,0,9614.5,6.75
A00172,39902,9151.38820404896,1603.938750061452,18186.907522718393,95,AB,Unemployed,268,620,25287.299164997687,0.49564466957127484,3,9,On Time,376.0054511695576,9527.393655218519,3.0293221034234086,0,4987.75,9.75
A00173,57730,8545.154359107495,3395.7314120816964,11529.92524513736,96,MB,Part-time,185,499,35408.365544597196,0.2130110190790342,7,9,On Time,226.27116085732828,8771.425519964823,1.8951650671717883,0,2886.5,11.75
A00174,71159,6831.755632398181,3352.231802135717,6706.674695689973,23,BC,Part-time,370,828,91411.52876555164,0.4511815436999833,7,4,Late <30,1237.2958398125106,8069.051472210691,1.3946657563621845,0,6706.674695689973,6.75
A00175,68902,523.3285730066284,420.4479607594469,44108.5799575687,46,QC,Full-time,234,815,53249.02692806935,0.9236442312740452,13,8,Late 30-60,1475.4946962920262,1998.8232692986546,0.5785749037228033,0,18948.050000000003,6.75
A00176,90734,7828.486179866575,5982.377598518965,22575.335811843375,28,QC,Unemployed,121,759,58138.869229843636,0.3928995362733715,19,6,Late >60,685.2820427959125,8513.768222662487,1.2155568977914946,0,11341.75,8.75
A00177,60391,8455.108108405604,8548.20052992188,31635.207765403575,99,AB,Full-time,423,661,33441.907333005314,0.21068248780096244,13,8,Late 30-60,211.36872701180425,8666.476835417408,1.910655508611452,0,16500.0,7.75
A00178,124102,7990.821457719545,3815.7438782551776,25030.107695703457,70,AB,Unemployed,388,651,99591.58372007942,0.3372950292051431,0,8,Late <30,1007.7523841835191,8998.573841903064,0.9427223161052198,0,10000.0,9.75
A00179,52563,5084.7903530802605,7400.359449841771,43755.759399540206,98,AB,Unemployed,116,813,93843.81462714607,0.5145946126351735,19,0,Late >60,1448.7456430878979,6533.535996168159,1.7912696257415364,0,6570.375,8.75
A00180,233791,2329.0183864948167,6277.004136007399,27799.80776996233,35,AB,Unemployed,465,647,20161.973678579496,0.5985850305995709,2,7,Late <30,362.05966894020753,2691.078055435024,0.18093454180189456,1,10000.0,8.75
A00181,82037,8453.299756887267,3756.487354930008,24558.289479506555,83,BC,Unemployed,428,695,64058.774612630805,0.4324298796401692,14,6,Late 30-60,831.0278458690999,9284.327602756366,1.4658375543437565,0,15000.0,7.75
A00182,39086,7271.628097401384,1410.5979949229709,46305.44853066392,39,AB,Unemployed,441,679,89781.39068825237,0.7585361795403025,18,10,Late 30-60,2043.0729925944672,9314.701089995851,3.2862501803967974,0,9771.5,7.75
A00183,35124,9807.611743888516,7093.238527759673,36264.79020622237,72,QC,Part-time,38,712,54442.688498716816,0.5844533821067067,0,1,Late <30,954.5764027217084,10762.188146610224,4.048558883770719,0,8781.0,7.75
A00184,76369,1556.925977559329,8545.651689412405,6465.945459996009,67,QC,Full-time,161,669,54945.14068613479,0.6650481340116873,2,2,Late >60,1096.2348985897077,2653.160876149037,0.4473761719989395,1,6465.945459996009,9.75
A00185,53657,2256.6458305205506,6858.544924014919,9707.518598643888,40,MB,Unemployed,525,680,50347.77253810314,0.8629189246112304,19,5,Late 30-60,1303.381372054524,3560.0272025750746,0.8613048274486589,0,9707.518598643888,7.75
A00186,85742,2117.981498815027,178.78484034818064,39569.02028403265,87,QC,Part-time,165,859,22306.266812425878,0.8656885702726528,0,10,Late <30,579.3084067490785,2697.2899055641055,0.543634696753295,0,21435.5,6.75
A00187,76017,7925.397676213367,2162.3289439099126,41956.71473781776,82,QC,Part-time,444,732,83222.66686829622,0.2035083123020981,18,10,Late 30-60,508.0951343894009,8433.492810602767,1.5300042231717588,0,15000.0,7.75
A00188,57854,1869.0729645011816,694.799848835319,27714.350625424526,54,BC,Unemployed,442,718,56542.81627128758,0.6233447448326498,16,2,Late <30,1057.3700214223545,2926.442985923536,0.7794531416364514,0,14463.5,7.75
A00189,39289,666.598298233061,5703.8609957622675,28168.306165465325,39,QC,Unemployed,330,762,62485.251072298066,0.71664086104166,12,7,Late 30-60,1343.38452392568,2009.9828221587409,0.8720095722841611,0,9822.25,6.75
A00190,28132,9985.608065856286,7564.776788404124,31964.71517972078,74,ON,Part-time,334,568,40454.80934453107,0.14585295326085113,19,3,Late 30-60,177.013602495136,10162.621668351421,4.744019532380084,0,3516.5,9.75
A00191,47994,248.17211445149147,1105.7918706865944,22516.672939849333,91,QC,Unemployed,111,781,82729.47936534556,0.8427698370589184,15,6,On Time,2091.6572953410428,2339.829409792534,0.7539266403270444,0,11998.5,6.75
A00192,92069,8352.440601588656,8383.378205933852,34329.7570507113,66,MB,Part-time,138,710,83499.88373635584,0.1804698620113313,11,3,Late >60,452.0763748758704,8804.516976464527,1.2817877489255927,0,7500.0,9.75
A00193,66779,3653.668415506528,5555.089783954832,6315.5816207543685,94,MB,Unemployed,165,618,64233.66534814075,0.7992794232748571,6,1,Late 30-60,1540.2194098287632,5193.887825335291,0.9673739242500646,0,6315.5816207543685,9.75
A00194,32184,8416.154597578152,6899.690121417249,48102.682876001934,36,AB,Part-time,413,670,92370.2340640131,0.16146575662344942,16,6,Late >60,447.43889197892986,8863.593489557083,3.8429060312591874,0,4023.0,9.75
A00195,65427,5546.20491211145,9714.018486086463,37757.58636595117,33,BC,Unemployed,168,733,29270.738458131353,0.7417785368110011,10,7,Late <30,651.3721663455052,6197.577078456955,1.3444549808676216,0,15000.0,7.75
A00196,72748,9016.312294863601,836.8098824769731,31927.53599644134,62,MB,Part-time,123,688,82930.13317148795,0.14814797888666376,7,0,On Time,368.5779485447343,9384.890243408336,1.7060619656845402,0,15000.0,7.75
A00197,38567,9261.929864146266,9012.240229777892,16499.780793464553,63,ON,Full-time,549,788,64686.73138565316,0.3788293108584687,9,4,Late <30,735.156896175416,9997.086760321683,3.2645775458165645,0,10605.925000000001,6.75
A00198,64793,90.98181280775997,1261.026959874093,8886.81888537973,54,ON,Unemployed,97,604,38481.05336291594,0.14351613347207193,15,9,Late >60,165.67955971734497,256.6613725251049,0.09691156867312767,1,5000.0,10.75
A00199,61771,754.1217599278826,3929.5880663668227,21057.805227618286,58,AB,Unemployed,59,567,30584.302612151594,0.2707150963266297,9,7,Late <30,248.3889728319423,1002.5107327598249,0.31747808316298076,1,10000.0,9.75
A00200,33881,2503.587295708555,8514.386963311144,33417.26028812886,69,BC,Part-time,18,603,44080.56322582706,0.9845147773534846,7,0,Late <30,1301.93897669674,3805.5262724052945,1.7029169437912082,0,4235.125,9.75
A00201,71753,6693.154163635017,9062.542367378683,32051.777427732435,48,BC,Unemployed,123,639,88505.27344811616,0.10767565606938367,4,2,Late <30,285.8959015237833,6979.0500651588,1.3279896402364957,0,8969.125,9.75
A00202,79418,8882.72196511506,5063.716735451453,19749.416598213003,44,QC,Full-time,225,693,83009.54797409088,0.40646482641788817,16,1,Late >60,1012.2138452494861,9894.935810364546,1.584641009591418,0,8250.0,9.75
A00203,103117,4599.419512939628,5941.046382754252,31051.03329782336,49,ON,Full-time,323,646,71610.5940654432,0.6769193408855229,12,2,Late 30-60,1454.2378840560164,6053.657396995644,0.8128849826038784,0,11000.0,9.75
A00204,101620,6069.731162742654,7081.4733459855715,40873.66648280983,74,ON,Part-time,16,561,27226.160622694195,0.09459857039728581,9,2,Late <30,77.26667616941243,6146.997838912067,0.8706799252190153,0,10000.0,9.75
A00205,30129,1884.9985279556115,8327.586684527141,2287.953844542746,79,ON,Part-time,79,544,96386.4511794643,0.10903298741953338,9,2,Late >60,315.27908156591997,2200.2776095215313,0.9036806630918306,0,1883.0625,11.75
A00206,37540,8049.668338816853,1215.1116953766616,23080.43134858351,35,ON,Unemployed,596,552,44435.21059003257,0.1432628725238746,20,0,On Time,190.97747730994075,8240.645816126795,2.855532900346606,0,4692.5,9.75
