applicant_id,self_reported_expenses,annual_income,self_reported_debt,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,estimated_debt,DTI,approved_amount,interest_rate,approved
APP00133,9340.329911306393,44100.85067151445,261.80126576886954,9023.883871592048,32,BC,Unemployed,0,586.0,37093.11733122411,33.7849848899843,8,7,On Time,375.95712256734635,0.2471992872656612,10000.0,9.75,0
APP00134,7663.512805573902,69912.7415502678,790.9389692283795,3613.2242772183336,93,BC,Full-time,44,655.0,40208.854721978016,34.303304702238535,5,7,On Time,413.78897857681636,0.22538804464034914,10000.0,8.75,0
APP00135,6579.4991120459235,46032.28120614686,214.276773518868,4767.198118594118,52,BC,Part-time,211,716.0,50000.0,39.36596749340376,19,7,On Time,590.4895124010563,0.2470741500469945,15000.0,7.75,1
APP00136,8238.963816246644,96558.64147834248,575.716402166716,7241.831763909202,74,ON,Full-time,276,527.0,50000.0,57.25949440226176,13,2,On Time,858.8924160339263,0.20528836104079878,10000.0,9.75,0
APP00137,6475.197955701631,47951.69731416494,598.8208953532984,4134.651053350427,47,BC,Full-time,107,838.0,50000.0,38.497482018251496,20,3,On Time,577.4622302737724,0.32540812444029205,19780.07514209304,7.75,1
APP00138,9689.443971742912,55067.060874243965,428.1813211787435,5157.8692783095785,100,ON,Part-time,479,862.0,50000.0,21.28937903642415,19,3,On Time,319.34068554636224,0.196616577115282,25000.0,6.75,1
APP00139,7139.579478647715,77418.467567518,776.0979850664063,9971.839481444254,97,ON,Full-time,205,802.0,50000.0,24.57087315854201,16,10,On Time,368.5630973781301,0.22379408617904045,25000.0,6.75,1
APP00140,9246.586095822468,41926.19837401811,238.51222007492646,2971.308345171283,43,ON,Unemployed,0,751.0,28499.268102445727,44.64166808473129,13,10,On Time,381.6764601861456,0.2030218693204824,20963.099187009055,6.75,1
APP00141,5171.318920106381,64936.389416545026,600.5905698022424,1904.2174843012704,84,BC,Full-time,119,746.0,50000.0,32.47048139925807,2,10,On Time,487.05722098887105,0.21154997848312335,15000.0,6.75,1
APP00142,1170.6441298186264,89775.58104010482,917.2865392055252,4611.935636463212,58,BC,Unemployed,0,762.0,50000.0,33.7793135785162,1,6,On Time,506.689703677743,0.2088319733107693,25000.0,5.75,1
APP00143,5281.777214230171,37446.94816119121,254.16386968162192,5668.1444371526595,33,ON,Full-time,486,726.0,19986.910803497398,23.5838384649619,4,4,On Time,141.41042274098535,0.18125438359434876,15000.0,6.75,1
APP00144,1268.728280630933,64107.43472484617,709.9348738502515,6969.252103502245,50,ON,Part-time,109,734.0,50000.0,38.48738071217151,4,3,On Time,577.3107106825726,0.2800904114900658,15000.0,6.75,1
APP00145,5924.934791764051,65571.09830585179,602.9358542534252,5096.660657925077,38,BC,Part-time,454,,50000.0,35.2471986698285,8,9,On Time,528.7079800474276,0.23508106843907497,10000.0,9.75,0
APP00146,4824.93060527663,76685.83782029762,568.1928576469427,9689.028702450856,71,ON,Part-time,239,729.0,50000.0,16.54819354479103,16,10,Late <30,248.22290317186543,0.17323980333682487,15000.0,7.75,0
APP00147,6225.753978327817,41849.7144077518,368.85026755785236,1432.5143643532058,96,ON,Full-time,8,759.0,50000.0,14.726056188772771,10,4,On Time,220.89084283159156,0.18142533595006108,20924.8572038759,6.75,1
APP00148,100.46981054831593,40814.32823795279,366.2272555085502,5749.442920184138,85,ON,Part-time,512,747.0,50000.0,40.85586548357877,5,10,On Time,612.8379822536815,0.3385718423159865,15000.0,7.75,1
APP00149,1948.404916553641,70934.1977941811,393.4101007579576,5204.815061220451,67,BC,Full-time,43,811.0,50000.0,31.774103008892347,2,0,On Time,476.61154513338516,0.1735974121884779,25000.0,5.75,1
APP00150,4913.304319121309,66305.01848772532,498.797387279144,8123.363398875449,85,BC,Part-time,394,837.0,50000.0,22.311104756504527,14,3,On Time,334.66657134756787,0.1949472094560779,25000.0,6.75,1
APP00151,9505.03561589135,65386.64554756909,459.5758075234031,11629.038770871355,95,ON,Full-time,132,677.0,50000.0,40.40268637818253,17,6,On Time,606.0402956727379,0.25959195572311206,15000.0,7.75,1
APP00152,3836.090403551584,67296.25904412835,505.2281916020447,6614.129472917483,100,ON,Full-time,394,629.0,50000.0,16.024535998105943,3,2,On Time,240.36803997158913,0.16833389478166394,10000.0,8.75,0
APP00153,4243.720260536346,49459.92617711128,519.7869717304518,11855.645316358925,19,ON,Full-time,558,820.0,50000.0,10.904745131881223,18,6,On Time,163.57117697821835,0.25208954121252325,25000.0,6.75,1
APP00154,7146.9608900662215,140694.0551649868,532.4526571671785,4324.743344045172,57,ON,Full-time,198,773.0,50000.0,9.523359901396645,13,4,On Time,142.85039852094968,0.1485555516316346,25000.0,6.75,1
APP00155,6037.92757286118,111432.61781801276,794.901418062695,1339.5494579670712,79,ON,Unemployed,0,674.0,50000.0,27.42201848737758,7,0,On Time,411.3302773106637,0.2258438840682789,15000.0,7.75,1
APP00156,2989.261500983332,48953.201023658105,323.7750084239291,2822.29484224054,73,BC,Full-time,464,702.0,38419.80241545849,57.974441881031545,18,3,On Time,668.2099806647141,0.26392239408463625,15000.0,7.75,1
APP00157,4108.1639556742775,106155.23875726465,810.0560998643186,5346.37373252024,87,BC,Part-time,121,695.0,50000.0,15.011779085424958,13,9,Late <30,225.1766862813744,0.13515572236865928,15000.0,7.75,0
APP00158,2176.9979885723246,69917.78573259323,749.8430876847933,4479.673001074074,20,BC,Full-time,300,741.0,50000.0,32.854681378406205,2,2,On Time,492.820220676093,0.23634389744431067,15000.0,6.75,1
APP00159,9660.214591302085,42426.753279347286,369.82856120790876,2067.595440817154,35,BC,Unemployed,0,834.0,50000.0,21.399408181617684,12,3,Late <30,320.99112272426527,0.21293570371499448,21213.376639673643,6.75,0
APP00160,1306.3438155735973,73857.40454270499,644.4231781505749,5759.261184597885,47,ON,Full-time,220,648.0,50000.0,19.879909434201707,3,5,On Time,298.19864151302556,0.18122483379008048,10000.0,8.75,0
APP00161,3718.3678456641946,45275.48359166784,208.77286225626662,4719.27348825519,22,ON,Full-time,94,743.0,50000.0,42.61661267727657,0,9,On Time,639.2491901591485,0.2622877138509962,15000.0,6.75,1
APP00162,258.3897222001119,76806.98350780283,575.1560789544469,2348.811425031823,91,ON,Part-time,292,740.0,50000.0,32.61385153925014,16,3,On Time,489.2077730887521,0.17730078328289509,15000.0,7.75,1
APP00163,2217.794919335464,85862.64426202745,551.4769690639322,4257.288436730998,82,ON,Part-time,153,561.0,50000.0,21.231693566759414,6,6,On Time,318.47540350139116,0.13943260670463245,10000.0,9.75,0
APP00164,7804.711383801549,47416.27340130392,592.4407008694814,10750.796608909295,61,ON,Full-time,525,900.0,50000.0,5.928568612096093,8,7,On Time,88.9285291814414,0.254062934002889,25000.0,6.75,1
APP00165,2011.7523228887947,80978.44634536814,545.4944809600402,4322.537520382742,94,ON,Full-time,422,736.0,50000.0,23.632501760351282,17,2,On Time,354.48752640526925,0.15258254700299323,15000.0,7.75,1
APP00166,800.6340252896559,68648.85574138626,792.0341907626091,8853.509655662569,30,ON,Full-time,158,812.0,50000.0,12.084394619390125,20,2,Late <30,181.26591929085185,0.2165639126264021,25000.0,6.75,0
APP00167,4744.531798445233,77617.1364993259,760.799119731239,7732.517876235312,68,ON,Full-time,270,590.0,50000.0,13.90641607863051,1,1,On Time,208.59624117945762,0.18573798798282484,10000.0,8.75,0
APP00168,99.69234734518496,107147.68117744252,750.8520275749491,5698.992786492089,86,ON,Part-time,580,874.0,50000.0,18.09684591890234,11,5,On Time,271.45268878353505,0.1336407269115364,25000.0,6.75,1
APP00169,847.6615442633317,56348.39465089416,490.0123915366719,3629.282004840361,79,ON,Full-time,257,691.0,50000.0,19.225585341996915,0,5,Late>60,288.38378012995366,0.18895472795111976,15000.0,8.75,0
APP00170,8076.258695629751,48378.201821337876,540.4392945743905,5059.1616928054,91,ON,Full-time,515,535.0,50000.0,49.56954966484328,10,0,On Time,743.5432449726492,0.3561333004397715,9978.00412565094,10.75,0
APP00171,7714.733448596064,46447.184836307075,535.4463586277441,7513.17934818147,69,ON,Full-time,237,606.0,50000.0,30.6855645950911,15,8,On Time,460.28346892636654,0.31548741969266203,9579.731872488335,10.75,0
APP00172,9151.38820404896,47485.6281738913,261.3268166404755,4858.285362242905,95,BC,Full-time,445,621.0,50000.0,29.960727158850712,14,1,On Time,449.4109073827607,0.21644096990881279,10000.0,9.75,0
APP00173,8545.154359107495,59266.230391650795,414.6527934790446,3363.86076931655,96,ON,Part-time,171,658.0,50000.0,53.89688864341887,15,3,On Time,808.4533296512831,0.2680829074081986,10000.0,9.75,0
APP00174,6831.755632398181,67189.41890986667,467.6513344883394,2281.090237807953,23,BC,Part-time,270,616.0,50000.0,39.841030829675404,13,8,On Time,597.6154624451311,0.20247822156435888,10000.0,9.75,0
APP00175,523.3285730066284,65902.5691140393,297.68453863583574,10677.436317005218,46,ON,Full-time,67,784.0,50000.0,28.65146236778033,0,6,On Time,429.7719355167049,0.19078701988377947,25000.0,5.75,1
APP00176,7828.486179866575,77736.52006815435,711.4431804860986,5843.442733270962,28,ON,Full-time,8,734.0,50000.0,46.42099015995673,6,2,On Time,696.3148523993509,0.2443733751131107,15000.0,7.75,1
APP00177,8455.108108405604,60890.109354335626,687.459509851176,7877.291539172231,99,ON,Full-time,556,760.0,50000.0,40.339228530208956,7,9,On Time,605.0884279531342,0.30130345309434703,25000.0,7.75,1
APP00178,7990.821457719545,93806.14908449107,689.1424871119123,6394.5139725048575,70,ON,Unemployed,0,754.0,50000.0,44.781485531563945,15,1,On Time,671.7222829734592,0.19862666203623844,25000.0,6.75,1
APP00179,5084.7903530802605,56023.60590971732,578.927375797312,10598.231701937597,98,ON,Full-time,448,700.0,50000.0,30.13067629031832,0,10,On Time,451.96014435477474,0.28891417094084454,15000.0,6.75,1
APP00180,2329.0183864948167,137169.98675961985,1289.0554233535943,7016.283376930319,35,BC,Full-time,135,595.0,50000.0,31.36184891019605,18,8,On Time,470.42773365294073,0.17233842809360383,10000.0,9.75,0
APP00181,8453.299756887267,73176.2116226293,533.9721431293631,6288.595597440247,83,ON,Full-time,25,599.0,50000.0,21.097986393493333,4,1,On Time,316.46979590239994,0.1703996067432879,10000.0,8.75,0
APP00182,7271.628097401384,46900.24592599937,250.5488520788382,11170.61089463884,39,ON,Unemployed,0,602.0,47092.98331069622,33.63837031526021,20,3,On Time,475.23936355667047,0.27144587961827005,10000.0,9.75,0
APP00183,9807.611743888516,43987.3651311031,443.2914156150737,8916.5855564989,72,ON,Part-time,465,632.0,30923.630156185358,25.012141243097307,14,1,On Time,232.03986156474343,0.25720899837434025,10000.0,9.75,0
APP00184,1556.925977559329,70099.23707223895,791.2832075617451,2227.0489808154307,67,ON,Full-time,374,855.0,50000.0,22.170140929552385,2,6,On Time,332.55211394328575,0.20382192571411362,25000.0,5.75,1
APP00185,2256.6458305205506,56720.25343496808,560.516394550067,2954.7490731649546,40,BC,Full-time,196,600.0,50000.0,43.420080364603066,0,5,On Time,651.301205469046,0.2751313670426571,10000.0,8.75,0
APP00186,2117.981498815027,75141.29948764868,324.28385222558126,9658.35149233386,87,BC,Part-time,402,838.0,50000.0,30.154539239595955,6,7,Late>60,452.31808859393936,0.17029556201883114,18785.32487191217,8.75,0
APP00187,7925.397676213367,69905.30030695834,417.2372964343685,10194.364532979498,82,ON,Full-time,122,635.0,50000.0,62.074770666862776,8,2,Late <30,931.1215600029417,0.28395954844563415,10000.0,9.75,0
APP00188,1869.0729645011816,59342.24887007738,281.6185249123871,6997.099119993261,54,ON,Full-time,559,611.0,50000.0,19.467662104042653,0,6,On Time,292.01493156063975,0.1584462560807166,10000.0,8.75,0
APP00189,666.598298233061,47046.292819483795,419.64748225473585,7099.007506533032,39,ON,Unemployed,0,753.0,50000.0,11.412718448776406,1,7,On Time,171.19077673164608,0.2050257572302019,23523.146409741898,5.75,1
APP00190,9985.608065856286,38502.22448987276,403.14321381023166,7951.262591365889,74,ON,Unemployed,0,821.0,42330.19193140796,41.71809872524987,16,0,Late <30,529.7805378159758,0.36510980180128977,14438.334183702285,7.75,0
APP00191,248.17211445149147,53048.98332283118,269.9217092672761,5830.273517109034,91,ON,Unemployed,0,590.0,50000.0,32.55305384251132,16,7,On Time,488.2958076376698,0.21107866668953537,10000.0,9.75,0
APP00192,8352.440601588656,78420.84909094745,874.613235512178,8482.190358322943,66,ON,Full-time,209,712.0,50000.0,30.960760617512822,2,10,On Time,464.41140926269236,0.2438367409681879,15000.0,6.75,1
APP00193,3653.668415506528,64676.52512918561,568.8887747106374,2193.2938332305725,94,ON,Full-time,301,814.0,45561.54532504384,11.297458370217365,16,10,On Time,154.4188984777363,0.14640981158634372,25000.0,6.75,1
APP00194,8416.154597578152,41739.526283968036,413.906190494975,11574.07166604125,36,ON,Full-time,515,792.0,28646.395913608496,4.824217536975406,9,0,On Time,41.45893366127122,0.2307416529868248,22956.739456182422,6.75,1
APP00195,5546.20491211145,63887.54725434607,783.3687927759754,9251.70306174414,33,ON,Part-time,534,596.0,50000.0,20.310153875734308,1,10,Late <30,304.6523081360146,0.25649546769941184,10000.0,8.75,0
APP00196,9016.312294863601,68085.57704530224,331.1688074601396,7942.916244099076,62,ON,Part-time,39,703.0,50000.0,27.83380292039161,6,5,On Time,417.5070438058741,0.17395108592804404,15000.0,7.75,1
APP00197,9261.929864146266,46526.07718715865,543.2788087463798,4479.542627104288,63,ON,Part-time,206,591.0,33622.3537413315,49.28203346885115,2,10,On Time,497.09338871455543,0.30299355904390785,8723.639472592247,9.75,0
APP00198,90.98181280775997,63515.73800389363,331.39479001556464,2770.5103620240207,54,ON,Unemployed,0,749.0,50000.0,11.245756105134465,11,1,On Time,168.68634157701698,0.11018304327992873,15000.0,7.75,1
APP00199,754.1217599278826,61721.52907188277,459.2898578651644,5502.772602118391,58,ON,Part-time,583,733.0,35192.54805208291,34.086511392046376,6,8,On Time,359.87735702773904,0.19135956113015293,15000.0,7.75,1
APP00200,2503.587295708555,43046.42121995195,484.78832812676563,8277.344146314643,69,ON,Full-time,412,765.0,50000.0,13.016562602409362,9,9,Late <30,195.2484390361404,0.2587970099002014,23675.531670973578,6.75,0
APP00201,6693.154163635017,67525.57358773454,791.3176995492199,7970.80717765422,48,ON,Full-time,333,643.0,50000.0,29.209045596596994,3,9,On Time,438.1356839489549,0.2609815844516525,10000.0,8.75,0
APP00202,8882.72196511506,71765.62090451103,601.8574001056603,5209.052705721287,44,ON,Full-time,208,664.0,50000.0,64.54019690906058,0,9,Last 30-60,968.1029536359088,0.2886449383127459,15000.0,6.75,0
APP00203,4599.419512939628,83938.59830060072,765.313414425208,7746.150332164428,49,BC,Full-time,405,799.0,50000.0,25.83419139748951,13,2,On Time,387.5128709623426,0.19803201245631044,25000.0,6.75,1
APP00204,6069.731162742654,83205.27952128137,837.7019723180333,9951.231251243024,74,ON,Full-time,388,802.0,50000.0,13.579721434492741,3,3,On Time,203.69582151739112,0.19324755434972138,25000.0,5.75,1
APP00205,1884.9985279556115,116529.83605314486,445.5831584530585,1289.1324957136778,79,BC,Part-time,487,853.0,36343.34422307087,16.70147504720856,11,9,On Time,182.09623700211884,0.1993092004730695,20059.887915208154,6.75,1
APP00206,8049.668338816853,45778.87197131018,237.10066882503398,5956.831527233033,35,ON,Full-time,382,833.0,50000.0,28.154931337880335,0,4,On Time,422.323970068205,0.2196986204209198,25000.0,5.75,1
APP00207,9673.281113534698,70787.38211843646,772.8031393604837,9344.1075131347,99,BC,Part-time,271,588.0,50000.0,17.82657371520398,13,2,On Time,267.3986057280597,0.2238576872256428,10000.0,9.75,0
APP00208,2685.989329145975,70760.85634059094,578.6328393066716,7007.58917509715,42,ON,Part-time,437,817.0,50000.0,44.11495916939859,3,6,On Time,661.7243875409788,0.2459978542574745,25000.0,5.75,1
APP00209,4948.259516005463,70787.64585354549,560.7699529720123,8166.236967219769,22,BC,Full-time,430,717.0,50000.0,36.67257766937592,20,1,Last 30-60,550.0886650406387,0.2298444669005195,15000.0,7.75,0
APP00210,861.161105063738,192672.0716552061,1483.4139934916066,6683.440318658762,27,BC,Full-time,345,778.0,50000.0,56.839324520323764,6,6,On Time,852.5898678048565,0.15797870749396836,25000.0,6.75,1
APP00211,5591.366564629684,71983.52973706272,605.3884346462227,11910.61999150542,20,ON,Full-time,149,692.0,50000.0,22.23517270582437,8,4,On Time,333.5275905873655,0.21608853520468835,15000.0,7.75,1
APP00212,5027.834418466806,85271.46540212606,1026.846485567592,1600.8369013794204,53,ON,Full-time,392,646.0,50000.0,39.39005808048706,13,8,On Time,590.8508712073058,0.23441217377386586,10000.0,9.75,0
APP00213,1444.364841550776,80751.02980592933,705.3627841618884,6401.49303949615,56,ON,Full-time,187,697.0,50000.0,22.086026753622864,17,1,Late <30,331.29040130434294,0.18259055959099052,15000.0,7.75,0
APP00214,4420.66213118075,73743.10957619718,893.0152536483929,2005.5820402596946,63,BC,Part-time,20,725.0,50000.0,27.85938544304717,4,8,On Time,417.89078164570753,0.22311076997671606,15000.0,6.75,1
APP00215,3341.0465208656324,55179.38440469576,312.81658853300934,2757.6411832492745,33,ON,Part-time,338,743.0,50000.0,8.44663337267168,19,8,On Time,126.6995005900752,0.11357400889948016,15000.0,7.75,1
APP00216,5218.308753051893,76161.87063846242,776.9373838644882,5213.421854600881,60,ON,Full-time,373,797.0,50000.0,19.3744186055627,16,7,On Time,290.6162790834405,0.19284552361840432,25000.0,6.75,1
APP00217,5856.543354287992,48101.9454205171,526.0106222066875,2710.9410065053603,21,ON,Full-time,67,636.0,50000.0,46.93674097220023,5,4,On Time,704.0511145830034,0.32715266433082757,9921.026242981652,9.75,0
APP00218,84.95578607209508,92041.87350334616,555.1087427584358,11600.558825523161,49,ON,Part-time,439,630.0,50000.0,27.389164643185644,4,2,Late <30,410.83746964778464,0.2791041665081848,10000.0,8.75,0
APP00219,7610.0598294955535,52434.30861515732,483.67253711993396,11414.68754397675,70,ON,Full-time,62,589.0,50000.0,48.344324968560734,9,9,On Time,725.164874528411,0.3550220637453125,10000.0,10.75,0
APP00220,7130.142918617408,62161.28807698965,551.5844502763224,4697.206108426642,59,ON,Full-time,486,702.0,50000.0,49.800984485084356,16,0,On Time,747.0147672762653,0.27789296753744486,15000.0,7.75,1
